NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
COSCO JEDDAH,12E0271,9484352,Container Ship,261.1,247.09,32.25,19.3,11,"40,465","23,892","49,948",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9484352
STONEFISH,94K4366,9106144,General Dry Cargo Ship,164.05,153.7,27.5,14.3,10.65,"16,269","9,476","23,465",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9106144
CMA CGM JACQUES JUNIOR,16A0034,9722716,Container Ship,299.9,286,48.2,25,12.5,"95,680","52,015","110,695",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9722716
HONG AN,21E0109,9941116,Container Ship,171.9,169,28.4,14.5,8.5,"18,724","8,080","24,514",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9941116
XIN SHANGHAI,06K0016,9307231,Container Ship,336.7,321,45.6,27.2,13,"108,069","57,365","111,737",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9307231
KOTA SURIA,15R0182,9681326,Container Ship,228,217,37.3,19.2,11.5,"41,649","22,321","51,791",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9681326
NIMTOFTE MÆRSK,19X0438,9885166,Container Ship,172,168.6,32.2,16.8,8.5,"26,255","8,672","27,550",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9885166
BOSON,03V3047,9266126,Container Ship,171.99,160,27.6,14,8.5,"17,153","7,533","22,078",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9266126
CMA CGM RIVOLI,21X0011,9839193,Container Ship,399.9,393.9,61.3,33.5,14.5,"236,583","101,823","221,195",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9839193
ZHONG GU JI NAN,21J0136,9938872,Container Ship,228,224.5,40,19.6,13.75,"54,466","31,588","87,619",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9938872
COSCO SHIPPING ALPS,18E0002,9757864,Container Ship,366,350.5,51.2,30.2,14,"154,300","84,334","153,679",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9757864
XIN XIN TIAN 1,06L2041,9320025,Container Ship,221.62,209.62,29.8,16.4,10.1,"27,971","13,574","37,786",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9320025
XIN YANG SHAN,05F2008,9310020,Container Ship,263.23,251.4,32.2,19.3,12.8,"41,482","24,001","52,242",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9310020
COSCO SHIPPING CAPRICORN,18D0093,9783514,Container Ship,400,382,58.6,30.7,14,"196,670","92,071","197,087",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9783514
CSCL ASIA,04Q0011,9285976,Container Ship,333.99,319,42.8,24.6,13,"90,645","56,758","101,612",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9285976
OCEAN BLUE WHALE,17L0072,9790139,Passenger Ship/Container Ship,182.72,169.5,25.2,12.1,7.2,"19,480","8,151","11,553",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9790139
COSCO SHIPPING ROSE,18D0162,9785809,Container Ship,366,350,48.2,30.2,13.5,"143,179","84,940","146,714",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9785809
XIN DA YANG ZHOU,09P0012,9337949,Container Ship,335,320.06,42.8,24.8,13,"90,757","57,364","102,418",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9337949
TIAN LI HE,10Y0049,9400552,Container Ship,294,284.16,32.2,21.8,12,"54,005","32,333","63,253",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9400552
ZHONG GU ZHU HAI,18C0023,9810252,Container Ship,179.99,177,32.2,16.2,10.7,"28,433","13,522","40,567",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9810252
TANG SHAN GANG JI 1,03Y1026,9216858,Container Ship,127.95,118.75,20.6,10.8,7.4,"7,360","3,085","8,394",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9216858
JJ SUN,08G0230,9406831,Container Ship,147.87,140.3,23.25,11.5,8.51,"9,957","5,032","13,872",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9406831
SITC GUANGXI,15L0177,9712395,Container Ship,171.99,169.2,27.6,14,8.5,"17,119","7,032","21,355",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9712395
CSCL ATLANTIC OCEAN,15R0067,9695145,Container Ship,399.67,383,58.6,30.5,14.5,"188,638","86,434","184,320",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9695145
COSCO SHIPPING DANUBE,16A0149,9731913,Container Ship,299.9,283.52,48.2,24.8,13,"94,623","54,106","111,290",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9731913
COSCO SHIPPING RHINE,17N0097,9731951,Container Ship,299.9,283.52,48.2,24.8,13,"94,623","54,106","111,189",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9731951
TANTO KELUARGA,18D0852,9888405,Container Ship,119.9,117.5,21.8,7.3,5.2,"6,812","3,172","8,100",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9888405
GULF MAS,16X6150,9791767,Open-Top Container Ship,107.8,105.6,18,8.5,4.8,"4,990","2,519","5,889",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9791767
XIN MING ZHOU 102,20F0082,9915002,Container Ship,171.95,168.7,27.5,14.3,8.5,"18,460","7,597","24,031",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9915002
XIN MING ZHOU 106,20G0083,9915014,Container Ship,171.95,168.7,27.5,14.3,8.5,"18,731","7,597","23,861",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9915014
ZHONG GU BO HAI,17A6042,9842346,Container Ship,171.95,168.7,27.5,14.3,8.5,"18,490","7,597","24,124",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9842346
CAIYUNHE,00K3505,9228758,Container Ship,182.87,172,27.6,14,10.1,"16,738","9,236","24,259",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9228758
NEW MINGZHOU 60,16Y0056,9757321,Container Ship,147.9,139.6,23.25,11.5,7.3,"9,998","5,122","13,295",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9757321
REN JIAN 25,09P0311,9450935,Container Ship,260.32,247,32.2,19.2,11,"42,112","25,378","54,384",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9450935
CHANG SHUN QIAN CHENG,20W1040,9981788,Container Ship,197,194,32.2,16.7,11.2,"31,858","18,707","49,376",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9981788
SINOTRANS MANILA,17X0083,9792644,Container Ship,171.99,164,28.4,14.5,8.5,"19,070","7,687","24,690",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9792644
CSCL SPRING,14J0009,9645853,Container Ship,335.32,319,48.6,27.2,14,"116,603","73,378","121,849",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9645853
WAN HAI 508,07V0192,9326419,Container Ship,268.8,256.5,32.2,19.2,11,"42,894","19,177","52,146",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9326419
CMA CGM JACQUES JOSEPH,17N0212,9729104,Container Ship,299.87,283.52,48.2,24.8,12.5,"96,223","52,975","109,722",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9729104
XIN MEI ZHOU,08S0010,9337925,Container Ship,335,320.06,42.8,24.8,13,"90,757","57,364","102,453",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9337925
WAN HAI 293,19U0757,9871402,Container Ship,175,172,28.6,16.5,9.5,"20,918","7,684","23,816",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9871402
CUL NANSHA,21G0111,9935947,Container Ship,172,168.7,27.5,14.6,8.5,"18,461","8,455","24,672",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9935947
KOTA LEKAS,14L0195,9625401,Container Ship,254.9,242,37.3,19.6,11,"47,933","20,270","57,712",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9625401
SITC RUNDE,20Q0229,9918729,Container Ship,171.9,169,28.4,14.5,8.5,"18,724","8,080","24,521",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9918729
JIN SHUN HE,97M3348,9144316,Container Ship,205.51,195.87,27.4,15.8,10.1,"24,002","9,887","28,370",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9144316
COSCO SHIPPING NEBULA,18Q0127,9795622,Container Ship,399.9,386.23,58.6,33.5,14.5,"215,553","130,371","197,902",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9795622
ZHONG GU HUANG HAI,17Y6041,9842334,Container Ship,171.95,168.7,27.5,14.3,8.5,"18,490","7,597","24,123",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9842334
ZHONG GU BEI HAI,17B6043,9842358,Container Ship,171.95,168.7,27.5,14.3,8.5,"18,490","7,597","24,123",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9842358
MSC CASSANDRE,21L0529,9785471,Container Ship,328.46,313.13,48.2,27.2,16,"113,697","70,297","128,105",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9785471
COSCO ISTANBUL,12C0269,9484340,Container Ship,261.1,247.09,32.25,19.3,11,"40,465","23,892","49,945",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9484340
COSCO SHIPPING CAMELLIA,19H0056,9785782,Container Ship,366,350,48.2,30.2,13.5,"143,179","84,940","146,378",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9785782
CSCL NEPTUNE,12P0533,9467316,Container Ship,366.07,350,51.2,29.9,14.5,"151,993","80,514","155,470",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9467316
WAN HAI 272,11C0609,9493262,Container Ship,172.1,162.1,27.3,13.7,8.5,"16,776","7,348","21,762",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9493262
XIN CANG ZHOU,13L0098,9523093,Container Ship,255.1,242,37.3,19.6,13,"47,917","24,185","67,001",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9523093
COSCO SHIPPING STAR,15Q0273,9795658,Container Ship,399.9,386.23,58.6,33.5,14.5,"215,553","130,371","197,975",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9795658
HE JIN,97L3347,9138252,Container Ship,168.37,156,26.7,14.4,9.7,"15,906","9,227","22,390",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9138252
MILD JAZZ,14V0204,9666871,Container Ship,147.9,139.6,23.25,11.5,7.3,"9,994","5,122","13,276",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9666871
XING LUO 7,07Y0126,9420136,Container Ship,132.6,123.4,19.2,9.2,7.2,"6,813","3,450","8,710",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9420136
TIAN CHANG HE,05F2031,9300324,Container Ship,278.94,262,40,24,14,"66,380","26,235","67,209",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9300324
XIN MING ZHOU 22,15H0013,9736389,Container Ship,143.2,133.4,22.6,11.3,7.4,"9,653","4,636","12,574",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9736389
MSC ERICA,16P0162,9755191,Container Ship,398.4,382.4,59,30.3,14.5,"194,308","112,221","200,148",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9755191
JOSCO DIANA,06Y3042,9342671,Container Ship,142.7,133.5,22.6,11.2,7.4,"9,590","4,748","12,813",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9342671
CMA CGM LISA MARIE,17W0151,9729099,Container Ship,299.87,283.52,48.2,24.8,12.5,"96,223","52,975","110,200",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9729099
NEW MINGZHOU 16,13G0025,9656292,Container Ship,143.2,133.4,22.6,11.3,7.4,"9,653","4,636","12,560",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9656292
ZHONG GU LIN YI,18N6128,9809215,Container Ship,179.99,177,32.2,16.2,10.7,"28,433","13,522","40,515",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9809215
TIAN KANG HE,10T0090,9400576,Container Ship,294,284.16,32.2,21.8,12,"54,005","32,333","63,296",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9400576
CMA CGM JEAN GABRIEL,18B0091,9729128,Container Ship,299.87,283.52,48.2,24.8,12.5,"96,223","52,975","109,256",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9729128
SITC SHIMIZU,12Q0603,9639658,Container Ship,143.18,133.4,22.6,11.3,7.4,"9,734","4,660","12,694",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9639658
HAI FENG HAI KOU,07U0306,9331127,Container Ship,145.12,134,22.4,11,6.7,"9,531","5,657","12,628",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9331127
ZHU CHENG XIN ZHOU,02K4021,9252993,Container Ship,208.3,195,29.8,16.4,10.1,"25,703","12,028","33,691",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9252993
XIN QIN HUANG DAO,04S3003,9304784,Container Ship,279.9,265.8,40.3,24.1,14,"66,452","37,567","69,308",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9304784
COSCO SHIPPING HIMALAYAS,17K0117,9757840,Container Ship,366,350.5,51.2,30.2,14,"154,300","84,334","153,812",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9757840
COSCO SHIPPING LOTUS,19X0001,9785811,Container Ship,366,350,48.2,30.2,13.5,"143,179","84,940","146,591",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9785811
TANG SHAN GANG JI 2,06K4041,9339038,Container Ship,129.6,120.34,20.6,10.8,7.4,"7,545","3,165","8,173",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9339038
SITC WENDE,20R0230,9918731,Container Ship,171.99,169,28.4,14.5,8.5,"18,724","8,080","24,506",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9918731
MAERSK SOFIA,07K0205,9308637,Container Ship,335.43,319.9,42.8,24.4,14.05,"93,511","54,146","102,681",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9308637
XIN DAN DONG,06T2002,9312597,Container Ship,263.23,251.88,32.2,19.3,12.8,"41,482","24,001","52,210",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9312597
XIAO JIANG,06J3028,9401269,Container Ship,116.5,108.1,15.9,8.2,6.16,"4,713","2,526","6,009",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9401269
SITC MOJI,12F0594,9639593,Container Ship,143.2,133.4,22.6,11.3,7.4,"9,734","4,660","12,738",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9639593
CMA CGM CONCORDE,21H0135,9839208,Container Ship,399.9,393.9,61.3,33.5,14.5,"236,583","101,823","221,322",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9839208
XIN MING ZHOU 98,20E0081,9914993,Container Ship,171.95,168.7,27.5,14.3,8.5,"18,460","7,597","23,983",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9914993
CMA CGM ARKANSAS,15J0129,9722651,Container Ship,299.9,286,48.2,25,12.5,"95,680","52,015","104,236",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9722651
KAI HE ZHI CHENG,07V0054,9419060,Container Ship,139.36,130.5,19.8,10.5,7.65,"8,564","4,374","11,806",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9419060
SITC LIANYUNGANG,12G0595,9639634,Container Ship,143.2,133.4,22.6,11.3,7.4,"9,734","4,660","12,716",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9639634
CSCL MARS,11B0424,9467287,Container Ship,366.07,350,51.2,29.9,14.5,"151,993","80,514","155,467",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9467287
ZHONG GU NAN HAI,17W6039,9842310,Container Ship,171.95,168.7,27.5,14.3,8.5,"18,490","7,597","24,123",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9842310
COSCO SHIPPING LEO,18U0039,9783502,Container Ship,400,382,58.6,30.7,14,"196,670","92,071","197,061",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9783502
ZHONG GU XIA MEN,17W6246,9810240,Container Ship,179.99,177,32.2,16.2,10.7,"28,433","13,522","40,563",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9810240
COSCO HAIFA,12T0261,9484338,Container Ship,261.1,247.09,32.25,19.3,11,"40,465","23,892","49,949",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9484338
ZHONG GU XIONG AN,18C6210,9812901,Container Ship,179.99,177,32.2,16.2,10.7,"28,554","13,522","40,497",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9812901
XIN WEN ZHOU,13E0069,9523043,Container Ship,255.1,242,37.3,19.6,13,"47,917","24,185","67,052",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9523043
MAERSK HONG KONG,17X0221,9784257,Container Ship,353.02,340.5,53.5,29.9,15,"153,774","79,807","178,403",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9784257
CSCL JUPITER,11H0545,9467263,Container Ship,366.07,350,51.2,29.9,14.5,"151,993","80,514","155,480",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9467263
NEW MINGZHOU 28,16M0022,9757319,Container Ship,147.9,139.6,23.25,11.5,7.3,"9,998","5,122","13,281",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9757319
QIU JIN,95X2037,9102538,Container Ship,135.2,124.55,20.8,10.5,7.72,"7,998","3,956","11,064",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9102538
CSCL YELLOW SEA,14R0108,9645906,Container Ship,335,319,48.6,27.2,14,"116,568","73,511","121,194",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9645906
JOSCO XINGFU,06X3041,9342683,Container Ship,142.7,133.5,22.6,11.2,7.4,"9,590","4,748","12,830",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9342683
XIN PU DONG,03X1002,9270440,Container Ship,279.9,265.8,40.3,24.1,14,"66,433","37,567","69,303",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9270440
FENGYUNHE,98M4020,9160712,Container Ship,182.87,172,27.6,14,10.1,"16,737","9,236","24,251",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9160712
COSCO SHIPPING SAKURA,18P0172,9785794,Container Ship,366,350,48.2,30.2,13.5,"143,179","84,940","146,507",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9785794
ZHONG HANG SHENG,04V1028,9243605,Container Ship,207.95,194.4,32.24,16.8,10,"30,024","12,626","36,094",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9243605
ZHONG GU FU ZHOU,21M0139,9938901,Container Ship,228,224.5,40,19.6,13.75,"54,466","31,588","87,642",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9938901
NUUK MÆRSK,19Y0439,9885178,Container Ship,172,168.6,32.2,16.8,8.5,"26,255","8,672","27,553",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9885178
TIAN AN HE,10R0088,9400564,Container Ship,294,284.16,32.2,21.8,12,"54,005","32,333","63,165",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9400564
WAN HAI 295,19V0758,9871414,Container Ship,175,172,28.6,16.5,9.5,"20,918","7,684","23,793",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9871414
CMA CGM TROCADERO,21T0191,9839167,Container Ship,399.9,393.9,61.3,33.5,14.5,"236,583","101,823","220,666",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9839167
TANTO KAWAN,18C0851,9888390,Container Ship,119.9,117.5,21.8,7.3,5.2,"6,812","3,172","8,349",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9888390
FENG ZE YUAN,05M3049,9336270,Container Ship/General Dry Cargo Ship,132.48,123.4,19.2,9.2,7.2,"6,701","3,557","8,214",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9336270
ZHONG WAI YUN SHEN ZHEN,06Y0006,9367932,Container Ship,144.83,134,22.4,11,8.2,"9,587","5,531","12,568",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9367932
IZUMI MAS,98J0222,9164249,Container Ship,155,145.77,25,13.9,8.4,"14,120","6,004","17,525",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9164249
COSCO SANTOS,13H0026,9484376,Container Ship,261.1,247.09,32.25,19.3,11,"40,465","23,892","49,959",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9484376
TIAN XIANG HE,05T1031,9300300,Container Ship,278.94,262,40,24,14,"66,380","26,235","67,209",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9300300
REN JIAN 10,06U1037,9326744,Container Ship,264.1,249,32.2,19.5,11.3,"41,899","24,786","53,627",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9326744
ZHONG GU SHANG HAI,15M6227,9736535,Container Ship,179.9,176.85,32.18,16,9.5,"28,580","16,004","41,222",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9736535
MILD TUNE,15L0108,9704594,Container Ship,147.9,139.6,23.25,11.5,7.3,"9,994","5,122","13,250",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9704594
CSCL ARCTIC OCEAN,15M0040,9695169,Container Ship,399.67,383,58.6,30.5,14.5,"188,638","86,434","184,320",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9695169
CMA CGM CHAMPS ELYSEES,20Q0367,9839131,Container Ship,399.9,393.9,61.3,33.5,14.5,"236,583","101,823","220,766",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9839131
NORDAGER MÆRSK,19W0437,9885154,Container Ship,172,168.6,32.2,16.8,8.5,"26,255","8,672","27,568",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9885154
COSCO SHIPPING SOLAR,19K0058,9795646,Container Ship,399.9,386.23,58.6,33.5,14.5,"215,553","130,371","197,820",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9795646
MSC DITTE,16U0098,9754953,Container Ship,398.4,382.4,59,30.3,14.5,"194,308","112,221","200,148",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9754953
HENG HUI 2,93M4041,9057472,Open-Top Container Ship,242.04,229.5,32.24,20.17,11,"42,323","17,675","44,585",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9057472
ISEACO WISDOM,98Q4023,9172301,Container Ship,166.97,158,27.3,13.5,8,"15,095","6,453","18,618",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9172301
TANTO KASIH,18E0163,9852391,Container Ship,119.9,115,21.8,7.3,5.2,"6,616","3,048","8,439",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9852391
XIN QUAN ZHOU,05M2014,9310032,Container Ship,263.23,251.4,32.2,19.3,12.8,"41,482","24,001","52,216",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9310032
SURABAYA VOYAGER,97Q4041,9137703,Container Ship,188.1,175.6,30,16.75,10,"23,734","10,460","30,345",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9137703
REN JIAN 23,09N0310,9389411,Container Ship,261.4,248,32.25,19.2,11,"40,487","18,771","51,688",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9389411
JINYUNHE,00W2021,9228746,Container Ship,182.87,172,27.6,14,10.1,"16,737","9,236","24,244",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9228746
COSCO SHIPPING PEONY,18T0084,9785744,Container Ship,366,350,48.2,30.2,13.5,"143,179","84,940","146,588",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9785744
COSCO SURABAYA,13H0118,9518347,Container Ship,261.1,247.09,32.25,19.3,11,"40,465","23,892","49,961",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9518347
FAN YA GUANG ZHOU,06C3045,9302580,Container Ship,294.05,283,32.2,21.6,12,"54,214","31,226","68,135",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9302580
ZHONG GU DI ZHONG HAI,17C6044,9842360,Container Ship,171.95,168.7,27.5,14.3,8.5,"18,490","7,597","24,123",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9842360
REN JIAN 26,10R0341,9450947,Container Ship,260.25,247,32.2,19.2,11,"42,112","25,378","54,370",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9450947
COSCO SHIPPING SAGITTARIUS,18W0133,9783473,Container Ship,399.8,383,58.6,30.5,14,"194,864","115,302","202,133",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9783473
HAI MEN,11S0117,9613771,Container Ship,124.5,116.5,20.8,10.7,7.4,"7,503","3,876","9,695",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9613771
MIYUNHE,01L1027,9228772,Container Ship,182.87,172,27.6,14,10.1,"16,738","9,236","24,259",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9228772
